0,1,2,3,4,5,6,7,8,9,10
0.46153846153846156,0.6851851851851852,0.6767676767676768,0.6687898089171974,0.8252427184466019,0.6677631578947368,0.49603174603174605,0.5791190864600326,0.7326732673267327,0.5543430816237451,0.37635078969243557
1.0,0.75,0.6883116883116883,0.6456692913385826,0.765625,0.7123287671232876,0.5494880546075085,0.1900121802679659,0.5822784810126582,0.5451559934318555,0.9549192364170338
1.0,0.5901639344262295,0.6567164179104478,0.76875,0.7704280155642024,0.34375,0.9236453201970444,0.905511811023622,0.47857917570498915,0.6153846153846154,0.4878048780487805
1.0,0.47058823529411764,0.7213114754098361,0.6176470588235294,0.5076923076923077,0.4230769230769231,0.7720588235294118,0.44407345575959933,0.592332268370607,0.8400597907324364,0.9498152110484341
1.0,0.53125,0.7410071942446043,0.6208791208791209,0.2360248447204969,0.5593667546174143,0.8235294117647058,0.6859083191850595,0.7452440033085195,0.5910983029138649,0.34615384615384615
1.0,0.3170731707317073,0.6125,0.6785714285714286,0.8349514563106796,0.9148936170212766,0.8842105263157894,0.5140350877192983,0.9747340425531915,0.5602953240360952,0.17516480559666353
1.0,0.3170731707317073,0.46153846153846156,0.6,0.8,0.1994535519125683,0.9834183673469388,0.8132992327365729,0.8947906026557712,0.74701099952176,0.5406316536550745
1.0,0.2682926829268293,0.16101694915254236,0.48,0.6755555555555556,0.2741514360313316,0.9468599033816425,0.9293712316968131,0.34657039711191334,0.5377739944669079,0.4612559034458632
1.0,0.3170731707317073,0.15789473684210525,0.45098039215686275,0.738831615120275,0.6965811965811965,0.6202898550724638,0.7518656716417911,0.9160739687055477,0.8493150684931506,0.5392733101790008
1.0,0.3170731707317073,0.8899082568807339,0.5841584158415841,0.76,0.8868613138686131,0.7672413793103449,0.5275707898658718,0.7418244406196214,0.8975501113585747,0.5227382446654436
1.0,0.3170731707317073,0.8347107438016529,0.32954545454545453,0.5833333333333334,0.6304347826086957,0.3775280898876405,0.7879088206144698,0.625,0.7885057471264367,0.4856020942408377
1.0,0.3170731707317073,0.8169014084507042,0.15730337078651685,0.8842105263157894,0.9772727272727273,0.5634517766497462,0.5075681130171544,0.7565379825653799,0.9390635022450289,0.483304330695735
1.0,0.3170731707317073,0.5079365079365079,0.3155339805825243,0.6467889908256881,0.4098360655737705,0.7781456953642384,0.6458055925432756,0.9213709677419355,0.30271707028942707,0.9451210975780484
1.0,0.40540540540540543,0.7350427350427351,0.30392156862745096,0.7631578947368421,0.24842105263157896,0.9770114942528736,0.43983402489626555,0.7874743326488707,0.8066070199587061,0.970384177280729
1.0,0.6307692307692307,0.76,0.6028368794326241,0.5835694050991501,0.921443736730361,0.7213114754098361,0.9021739130434783,0.5556478405315615,0.8136470588235294,0.6567334092278846
1.0,0.34285714285714286,0.5777777777777777,0.8282828282828283,0.9104938271604939,0.48148148148148145,0.8193832599118943,0.8215827338129497,0.9964643488509134,0.8868005126014523,0.9728465278414824
1.0,0.5918367346938775,0.7638888888888888,0.75,0.8237885462555066,0.8774509803921569,0.9571045576407506,0.8153846153846154,0.7877211238293444,0.5066225165562914,1.0
1.0,0.13114754098360656,0.3116883116883117,0.7073170731707317,0.6336633663366337,0.8901098901098901,0.9518828451882845,0.9279475982532751,0.8431703204047217,0.8853333333333333,0.7314604615966704
1.0,0.19,0.7228915662650602,0.8571428571428571,0.8607594936708861,0.8771331058020477,0.31956521739130433,0.6477272727272727,0.6659707724425887,0.79735196763516,0.5324638502977034
1.0,0.6666666666666666,0.7763157894736842,0.6275862068965518,0.6477272727272727,0.8714859437751004,0.9223300970873787,0.6908734052993131,0.9119318181818182,0.8987490226739641,0.10840692818511673
0.6428571428571429,0.6341463414634146,0.7722772277227723,0.5069767441860465,0.9182156133828996,0.746938775510204,0.6295731707317073,0.48695652173913045,0.8430717863105175,0.9086330935251798,0.05685758449262648
-1.0,0.782608695652174,0.6495726495726496,0.8557692307692307,0.6497890295358649,0.6342592592592593,0.8321678321678322,0.4535123966942149,0.6873032528856243,0.849691146190803,0.8422575976845152
-1.0,0.7727272727272727,0.8157894736842105,0.8660714285714286,0.6505376344086021,0.7275747508305648,0.47297297297297297,0.8291814946619217,0.7481060606060606,0.9169632265717675,0.6077389984825493
-1.0,0.8181818181818182,0.84,0.6136363636363636,0.8529411764705882,0.7567567567567568,0.9736842105263158,0.7108559498956158,0.7368119266055045,0.4055459272097054,0.3974967061923584
-1.0,0.84,0.839622641509434,0.5882352941176471,0.7913043478260869,0.5810276679841897,1.0,0.9670103092783505,1.0,0.7520852046708585,0.6122908308053625
-1.0,0.6666666666666666,1.0,0.65,0.8904109589041096,0.9154929577464789,0.5660847880299252,0.8879310344827587,1.0,0.645136186770428,0.8706346572260943
-1.0,0.6341463414634146,1.0,0.21518987341772153,0.9,0.8340248962655602,0.7212643678160919,0.8118811881188119,1.0,0.06220850972232188,0.47081073365686554
-1.0,0.25609756097560976,0.810126582278481,0.6413793103448275,0.8136200716845878,0.888268156424581,0.9802197802197802,0.4635281945162959,1.0,0.6836803223640027,0.21238290398126464
-1.0,0.6349206349206349,0.7323943661971831,0.625,0.5964125560538116,0.8511627906976744,0.7137809187279152,1.0,1.0,0.6480795476701111,0.4230818965517241
-1.0,0.6666666666666666,0.6559139784946236,0.6206896551724138,0.6666666666666666,0.751269035532995,0.7689161554192229,1.0,1.0,0.6384725196288366,0.2137133182844244
-1.0,0.813953488372093,0.7164179104477612,0.6037735849056604,0.7773851590106007,0.7226027397260274,0.7670588235294118,1.0,1.0,0.653012048192771,0.28217381640364525
-1.0,0.5454545454545454,0.7301587301587301,0.6012269938650306,0.6319018404907976,0.6654275092936803,0.5570093457943925,1.0,0.6270270270270271,0.7821939586645469,0.3801420783082769
-1.0,0.6956521739130435,0.8367346938775511,0.5975609756097561,0.6555555555555556,0.6035714285714285,0.5761421319796954,1.0,0.7097844112769486,0.4194528875379939,0.2775693462082539
-1.0,0.828125,0.5641025641025641,0.5608108108108109,0.6258064516129033,0.8877887788778878,0.9027484143763214,0.825,0.6828752642706131,0.9678800856531049,0.6316003985146273
-1.0,0.75,0.6081081081081081,0.7391304347826086,0.6582278481012658,0.8896103896103896,0.6569506726457399,0.8453865336658354,0.5111111111111111,0.6643918105178643,0.2640644936782276
-1.0,0.7301587301587301,0.7457627118644068,0.5877192982456141,0.6571428571428571,0.49074074074074076,0.16730328495034377,0.75,0.927891156462585,0.8917956931838406,0.45947917835896285
-1.0,0.6744186046511628,0.6785714285714286,0.8260869565217391,0.5957446808510638,0.6876574307304786,0.1482758620689655,0.26198292843072885,0.7161214953271028,0.7594264471587892,0.17704459865943487
-1.0,0.7419354838709677,0.7804878048780488,0.6261682242990654,0.6219512195121951,0.5159235668789809,0.7659574468085106,1.0,0.16818873668188736,0.8827049670855776,0.39925839885632597
-1.0,0.7666666666666667,0.7407407407407407,0.82,0.7981927710843374,0.84,0.6489241223103058,0.1819526627218935,0.12945973496432212,0.7724425887265136,0.15818835098335854
-1.0,0.6666666666666666,0.48314606741573035,0.782608695652174,0.5086206896551724,0.8047808764940239,0.4857142857142857,0.11803823773898586,0.10898739324928833,1.0,0.19205464001503852
-1.0,0.6428571428571429,0.47619047619047616,0.8131868131868132,0.6079545454545454,0.1712962962962963,0.6338582677165354,0.13085539714867617,0.09106984969053934,0.7760608856088561,0.3673983675410096
-1.0,0.6595744680851063,0.41509433962264153,0.7549019607843137,0.6896551724137931,0.17214043035107587,0.6265822784810127,0.11173974540311174,0.14511278195488722,0.14692899482910834,0.5158677213380349
-1.0,0.39285714285714285,0.3333333333333333,0.6129032258064516,0.6194690265486725,0.5102040816326531,0.5686274509803921,0.2961165048543689,0.10486160397444996,0.06401726308217946,0.30915942028985505
-1.0,0.72,0.5252525252525253,0.689119170984456,0.766798418972332,0.16220238095238096,0.5,0.9740820734341252,0.5547826086956522,0.5445156695156695,0.3480502528960679
-1.0,0.5952380952380952,0.4485981308411215,0.5887850467289719,0.8205128205128205,0.18307905686546463,0.3622222222222222,0.29983792544570503,0.7937743190661478,0.4647609659931001,0.35649658074697527
-1.0,0.6086956521739131,0.5985401459854015,0.48695652173913045,0.4375,0.4439252336448598,0.54337899543379,0.7532051282051282,0.6158088235294118,0.48842018196856907,0.5442978322337417
-1.0,0.6666666666666666,0.4793388429752066,0.5684931506849316,0.5625,0.5555555555555556,0.6392405063291139,0.5675675675675675,0.6885245901639344,0.5917874396135265,0.4490934449093445
-1.0,0.5625,0.5641025641025641,0.5,0.3783783783783784,0.25722543352601157,0.6627565982404692,0.5494505494505495,0.6891241578440809,0.36932867994251695,0.5278890160183066
-1.0,0.6610169491525424,0.5126050420168067,0.5671641791044776,0.32450331125827814,0.5182481751824818,0.7441860465116279,0.47128712871287126,0.6886973180076629,0.84106436533621,0.4580034041293569
-1.0,0.7719298245614035,0.4365079365079365,0.5346534653465347,0.4722222222222222,0.6497175141242938,0.806640625,0.44372294372294374,0.8579439252336448,0.4233814625058221,0.6292269926356395
-1.0,0.7894736842105263,0.4125560538116592,0.375,0.46788990825688076,0.8719723183391004,0.6521739130434783,0.7090909090909091,0.28823529411764703,1.0,0.47055108163587556
-1.0,0.47619047619047616,0.5043478260869565,0.7411764705882353,0.5879120879120879,0.8888888888888888,0.9520605550883096,0.48613678373382624,0.43011332973556393,0.15557029177718834,0.6516681088356889
-1.0,0.696969696969697,0.45185185185185184,0.30337078651685395,0.4672131147540984,0.33001988071570576,0.7467994310099573,0.20851688693098386,0.17161873068695033,0.2423146473779385,0.4835171081050358
-1.0,0.696969696969697,0.7441860465116279,0.45185185185185184,0.4065040650406504,0.19157894736842104,0.19759926131117267,0.6508379888268156,0.45164506480558325,0.29076396807297605,0.5275781643973777
-1.0,0.696969696969697,0.8166666666666667,0.49107142857142855,0.5407407407407407,0.8062015503875969,0.7796610169491526,0.4993849938499385,0.5528179858330767,0.4207290922087205,0.49061800654157345
